Id,y
383,-268.1474262279603
384,393.81151310578116
385,155.75064266293825
386,375.6096092556822
387,-391.3988419001651
388,-122.18521671626863
389,202.44894509092643
390,28.14259943532711
391,-626.7519409491274
392,14.59131781811909
393,25.43268011515437
394,-87.33749042121863
395,-408.1185223595544
396,-222.94771941473292
397,507.032450300046
398,216.61992937543044
399,80.42356018144908
400,224.01938363469395
401,-305.6649596017513
402,68.60240113709783
403,340.27624132770154
404,296.9616732888903
405,-330.1143369369232
406,-6.894152127631247
407,-648.9427524785049
408,-693.1154338588939
409,316.802228655627
410,-320.61366833248104
411,-184.96210782303135
412,-80.31862837806167
413,-204.8077668191154
414,-6.297681834898557
415,90.59957396847639
416,160.54521155119724
417,177.50960903147043
418,5.75403653894025
419,50.752393121023424
420,-294.3711996562159
421,-323.68548854472994
422,-79.4153813282726
423,-471.2293613705559
424,356.84906970412663
425,114.86241856768368
426,-325.9689649558436
427,225.94512338866986
428,-154.89674491039926
429,138.2748901787677
430,205.8478316505907
431,-136.20932573996146
432,742.9014111238887
433,-58.68116027799014
434,109.28268936143036
435,110.3257335529938
436,688.7606242877324
437,216.80366465582338
438,-314.5438654719777
439,71.16663158177317
440,-44.71531939530987
441,95.36885239911699
442,381.13310208495807
443,333.0832212392503
444,-235.75319019602648
445,256.4729513167828
446,-277.2453488255381
447,-101.80345410585653
448,-447.6623093048755
449,-70.2472121853228
450,-69.43237211196649
451,-63.82605022517625
452,165.979656532388
453,714.550758719538
454,452.94899515191327
455,-58.483038440772454
456,-62.01322501764112
457,57.05489053917408
458,-702.7710687448215
459,-285.0253419375963
460,335.40302314394864
461,93.52606672406496
462,-34.99443717725257
463,338.7111894033409
464,-360.3488152176359
465,355.95175014184593
466,-494.93109471032756
467,178.5826069597069
468,-349.747732805962
469,441.64520444290184
470,-151.8698200571895
471,-153.54053211173823
472,322.34336885647315
473,-197.13487367076684
474,141.50220635000858
475,386.8763640461045
476,-244.71571277176605
477,4.200983328526263
478,341.7485791901943
479,-484.205677958637
480,124.26419334485782
481,501.5103854367653
482,116.82525580618872
483,-311.1997424399975
484,102.60032732773315
485,281.7720338466868
486,-88.01277939475578
487,-171.11288097516228
488,-392.11078862094917
489,648.7425909411894
490,681.5211631722821
491,-575.8389760613725
492,275.0164481035561
493,-11.98108163164087
494,442.14926951779927
495,497.56844750395976
496,114.97769035784373
497,36.88767806603279
498,308.00760299617895
499,-42.24460997230747
500,-6.321834039390817
501,-249.9701235707367
502,-163.86125216181728
503,-137.04979156338385
504,112.16015474755486
505,122.08426542048115
506,-369.9910289031148
507,-108.25360827202357
508,-43.184775884906024
509,64.44337014399994
510,-96.84659697607938
511,-587.0809371356326
512,185.12391234075307
513,270.7070196683656
514,15.013888339858553
515,-263.3630642547241
516,-271.05236149818785
517,-198.15454782924368
518,-293.30495584462545
519,86.92459371230069
520,-477.6086106163283
521,-63.34122014898738
522,84.50501432891305
523,111.32377167649304
524,179.72430809665502
525,178.00196133897057
526,466.6803329915735
527,18.57317124342444
528,-33.41501102977081
529,-558.7176050401695
530,118.89856684501817
531,367.3865850319032
532,396.32806713648654
533,-264.6683537449437
534,-48.123840819007945
535,25.692845011317303
536,-60.29414282766559
537,150.7363688254116
538,218.37182023359136
539,-390.0751065286449
540,557.0839477725156
541,186.1820193440969
542,125.35384475557949
543,374.6322257584321
544,-545.3470491040811
545,-468.03841014437137
546,-217.634141729218
547,-79.11601032590889
548,214.2874104916015
549,274.3047290383815
550,-178.59492513584306
551,69.18415057133598
552,-305.1702511482759
553,-369.01887750922526
554,124.21459226774141
555,381.6539188457703
556,-216.42047356826242
557,-383.8543105555881
558,-345.65647037533745
559,-552.2478007545972
560,312.64105875215745
561,126.61939537029771
562,-114.12643568920211
563,251.407251708305
564,253.20409208811475
565,290.2797184289243
566,393.2642754081098
567,-186.32712950069063
568,249.97954398428632
569,203.55174814445564
570,-263.61471158311485
571,-379.1207378319058
572,6.129618252533765
573,366.7279902844214
574,-125.08390102969948
575,252.67319058173243
576,341.95884119963034
577,-54.24556976855056
578,-270.414656853481
579,202.2836926578873
580,42.734391898178
581,77.76139843695782
582,11.010212488797515
583,291.77521326086355
584,214.06005572243157
585,33.66885208059614
586,28.551046601443783
587,-384.9594175845737
588,-464.0274437903434
589,176.0925922388037
590,-310.4652582621734
591,67.00647199539921
592,-134.90308843858807
593,-423.9959984732668
594,269.49682459045886
595,303.48543939678007
596,-280.48403275778367
597,-92.91604397872534
598,-314.82044586782797
599,-5.984390326578739
600,57.08455928778594
601,-216.386740644869
602,43.972511990631304
603,93.46889772124257
604,274.52463707241867
605,100.19807122045992
606,-417.1636817032933
607,101.18192521167066
608,544.5851627378626
609,205.09546926304802
610,-475.55828296213224
611,-94.19189439294294
612,113.3640383307599
613,-44.3005474745745
614,489.6939254010714
615,-35.746833213982974
616,-400.96365284561597
617,151.261226798512
618,-238.47870393558537
619,340.46232277603224
620,-48.07833310182145
621,-126.13306833048685
622,637.9157194579724
623,-7.538862979405133
624,179.04877294992508
625,186.48525139186347
626,-198.5801505863845
627,-45.025386368524025
628,492.06719159483885
629,380.07418864747524
630,-532.6450222978079
631,-442.2703992151135
632,-120.9195849726423
633,-534.2637976128384
634,-231.7477992162827
635,-105.35397854573952
636,-15.22634390550127
637,237.1517744619156
638,-22.216215067130282
639,-346.98964843870584
640,-109.71754724376123
641,331.63629476278624
642,38.069058481099816
643,99.42191318969245
644,185.82235897632
645,-227.245598218543
646,128.04663779895168
647,-233.2253102552996
648,85.71566192725895
649,-561.1972243984692
650,258.9128466073167
651,-720.2888072787139
652,166.37349330136206
653,45.63605231707944
654,44.7831126861255
655,-592.4644645716755
656,101.10992882594819
657,163.52886595689682
658,339.9555601082813
659,194.34422248846892
660,-316.9690879578579
661,-33.54921129495242
662,192.70612027729365
663,92.03495627816028
664,236.70216095263845
665,16.396276726231658
666,190.35904031147757
667,416.6458453998589
668,377.7480146210956
669,-205.45710964250603
670,113.93038288796261
671,-2.6825655204330587
672,-659.0708810750842
673,-519.7283657821042
674,-178.67050901665834
675,80.47660131482344
676,97.17600631185434
677,102.5533096074281
678,123.30555785770396
679,218.90271099112806
680,196.54565532754697
681,-12.0939662183828
682,76.83118561081785
683,448.9530027210543
684,26.165803731691415
685,77.11055873214187
686,366.5125879780163
687,7.853755135892049
688,-205.64202557838198
689,89.40178608388389
690,-380.1821799114932
691,124.88067192306096
692,504.15294921957565
693,-80.02425792955492
694,70.02752976382237
695,337.1745037479526
696,-6.745325062734798
697,-197.0928901872455
698,352.7520502028682
699,-275.0053059054439
700,-413.2254962998427
701,219.20179967379835
702,-148.71424880450422
703,-642.5502009615882
704,400.75459319187456
705,2.296273926614185
706,-51.103691368577515
707,-261.7237766663983
708,-150.85625228450334
709,113.9319387079817
710,-110.24898479321337
711,42.892449001349725
712,-18.401795768148567
713,12.382692513254806
714,-358.1503553441765
715,-437.51255126454816
716,-301.56857907944215
717,-12.263160396115307
718,-153.74188603859227
719,-186.25659542530275
720,321.95285978761257
721,-781.5963410372099
722,8.955200686816635
723,347.9235475006893
724,440.56772729771603
725,-318.41130234634636
726,-271.128292126115
727,-18.579606804473407
728,275.03882978882166
729,-624.6834034380851
730,287.2824600188259
731,48.72111471731956
732,394.8369783702674
733,-194.08095427260614
734,230.77245921591265
735,272.27036380965893
736,-202.2553083974664
737,219.6036161205791
738,233.8377581821247
739,-144.62217908932604
740,-64.08136963174404
741,318.05822870623194
742,-246.25197160430807
743,-347.8231349264178
744,-163.63455186185953
745,111.45836717893931
746,-393.6613145013845
747,-115.57320694619936
748,319.7072154935677
749,583.0584618093911
750,-105.19934074919097
751,69.87894619949176
752,-266.96947706258493
753,93.84431246452678
754,-326.50226511248786
755,-321.5446990128029
756,-180.6488022613434
757,-82.34598166125537
758,-215.83819587429844
759,-191.7316053487967
760,501.78780400690675
761,242.97370132572465
762,134.2479006530405
763,-222.4333179657318
764,-149.69559901986642
765,15.431430574115115
766,131.23183230848113
767,-359.636749496647
768,229.60147121218233
769,60.61411383885123
770,77.13254706160528
771,969.148963894663
772,261.33917238125525
773,121.85382704244144
774,107.64938160864524
775,352.3125770465417
776,-337.46073347095864
777,176.59756043965368
778,-23.684322551284996
779,-108.50227866581147
780,-162.5549207833942
781,-132.3673176215276
782,-73.314728323694
783,135.96087479093876
784,195.11411171373885
785,-334.6747714669287
786,214.12901924034662
787,419.2129629621527
788,-439.39580115867545
789,-334.5579481509555
790,-468.1428805424369
791,49.73875604042058
792,-143.95627665417663
793,-374.1588054699756
794,-144.9114011738099
795,270.5271079717428
796,-84.40365218400669
797,363.0149720777454
798,-760.1449447670295
799,10.693619187406398
800,-291.5991597645601
801,-105.21898746333349
802,236.09086685431595
803,-587.3271840923966
804,217.43659768269293
805,265.31593664652735
806,-193.59065477514946
807,-196.7794509900536
808,-489.64778412681216
809,-197.69057701718876
810,150.85778588319923
811,89.0252988533907
812,442.451018060343
813,-498.9520022315129
814,-403.482360503248
815,-136.39041945867092
816,-10.333773773318388
817,-843.7135300204667
818,554.3629760079119
819,-155.49873370461404
820,67.05835663009852
821,139.94802403633466
822,251.82353680328688
823,-0.20620785699975386
824,-89.24014673306789
825,212.6432378325822
826,363.6317742857244
827,408.8730805472237
828,240.47149008650914
829,21.023205300804467
830,-45.82421711712645
831,-358.08626290229233
832,92.07562055831711
833,-171.66645827109042
834,156.05063751776322
835,-99.88182379510286
836,173.59917744478147
837,-367.22126069593565
838,163.7094859958459
839,103.75049314046711
840,-57.65660716759703
841,-475.57952025969206
842,-358.3852134596773
843,-511.60094212878596
844,209.3428297393021
845,-868.3882973457709
846,-690.7349104549869
847,-406.6779299861633
848,183.39749453519283
849,179.51785440379783
850,621.2176192732252
851,-69.91865668897134
852,-389.7319824239959
853,81.21364406281342
854,376.24686498809194
855,355.39853931804845
856,-70.85080471069605
857,-193.61761579893985
858,-218.50800764727782
859,-90.86673770963968
860,48.77686367139533
861,-209.62789625968412
862,-99.33365086709907
863,275.8928141391919
864,-683.5229270222101
865,317.0033357840366
866,-74.15727679483749
867,59.48447240603091
868,251.7520060457788
869,-180.1268603501855
870,-13.902076100406088
871,-112.76957209303286
872,-46.89768617190625
873,318.5722743701243
874,325.908167272787
875,-72.5142982137578
876,-352.3670565870782
877,-80.73545983343686
878,-131.59270451026055
879,25.650157653561564
880,2.8002728976813445
881,-43.72461827075707
882,-207.34944255204977
883,-656.6791322964208
884,568.9011855198329
885,-159.60155322045412
886,107.41324802401752
887,-611.4180193308946
888,28.6626644679203
889,438.6997296120273
890,98.15178749968365
891,-399.5847362808686
892,-360.32985963987346
893,202.93838525872343
894,-75.53905914053936
895,79.27478633771054
896,-185.64662854014932
897,-77.85989716641492
898,-37.02328310424482
899,-169.49923366481903
900,17.225925437588778
901,-400.73522338734955
902,-439.43107904450096
903,-655.6863100027293
904,-328.0928211077547
905,83.70867026871063
906,-473.56807185622546
907,474.53973306891885
908,-311.82373574775806
909,247.85601070632532
910,21.169810128443384
911,-366.1181004292954
912,164.12051777268522
913,276.4872016619473
914,269.84813468693886
915,-465.6221088415197
916,-144.67459508637538
917,-505.698462427707
918,-160.11317660439582
919,78.73606381364502
920,275.8874140293527
921,-223.69474923296372
922,-303.624059573466
923,-521.7417024997014
924,-505.9935216178822
925,147.35109063781482
926,176.05247897347846
927,-336.7475821469259
928,24.36820045686654
929,-144.9228510723824
930,72.97077036846758
931,-249.49477680398536
932,82.65347049917742
933,78.94338649666311
934,17.157199224740403
935,-86.28479389580339
936,111.05198348820086
937,-447.88714988396134
938,6.028314883304802
939,104.43775715689756
940,-32.96676191946919
941,-19.269440437089667
942,69.87047087442131
943,216.93522179088671
944,38.15859883183312
945,-57.463121197500264
946,454.2352135863819
947,90.09302809257456
948,353.66030729527904
949,42.156275241128675
950,-213.8462005460366
951,-257.7768808037092
952,919.7804920644032
953,-842.4502638644444
954,-62.270000853148666
955,500.0607970160202
956,30.199774295064223
957,-325.82825053538824
958,-18.35121794622978
959,40.50180156023116
960,294.26155359814913
961,-84.90179244410345
962,147.8139226531427
963,15.79949292693957
964,-111.88274431763216
965,-578.9096385856395
966,-209.39673712528847
967,-14.204522774955171
968,454.4637987099501
969,-371.11343500028556
970,359.2559919967965
971,18.770411433245734
972,286.91103917881566
973,-300.98534151216575
974,-253.45280725157264
975,-329.12440621349094
976,5.248872742480785
977,-231.3379009285392
978,-31.328786439836882
979,234.96489322195862
980,-429.77212803364
981,-178.6691525018822
982,225.27268992975155
983,-141.19329889082354
984,74.57708280219217
985,134.1146818626308
986,179.1463098626625
987,77.7172147604641
988,271.65921598075164
989,71.53310397359081
990,292.757551807784
991,326.99568642848214
992,668.7445416754041
993,302.27753038611684
994,-110.52808309949168
995,493.41829482192554
996,-420.28435877839166
997,-286.8072614028966
998,-125.70108910907348
999,241.18269379173893
1000,116.14728745595633
1001,82.68938827356747
1002,261.766375893974
1003,130.69753000350485
1004,-67.48073418847628
1005,306.62337519612436
1006,-148.97313772877268
1007,256.01323261884136
1008,238.4677055691126
1009,-138.48439216894786
1010,157.88199794557457
1011,376.02111493777187
1012,-293.5969885371452
1013,794.0681657828608
1014,127.45992794843514
1015,420.36142058063876
1016,-14.256400711350802
1017,-249.05149456504492
1018,-336.4999423037935
1019,-414.39966929173306
1020,-8.736631059711572
1021,75.12476076771975
1022,-252.30327994813788
1023,-105.6330805345287
1024,-331.16661231441077
1025,-106.65324903583227
1026,82.37125633836057
1027,275.4169162374013
1028,-415.84859037997205
1029,83.9322896705527
1030,101.65243481008949
1031,495.96706438546505
1032,-26.969243631904057
1033,210.4946847627752
1034,-285.448533950984
1035,-103.94477646314306
1036,28.10954922692853
1037,-98.68736299016325
1038,-50.15721374479506
1039,215.6734822759576
1040,-312.98366843508313
1041,229.81771064621444
1042,318.3840833892117
1043,84.05565412154276
1044,51.367080194491926
1045,-86.0500762468939
1046,293.2647441617486
1047,59.78250165577806
1048,284.77168069658836
1049,307.7369835393786
1050,-173.30371689051378
1051,-267.0738692123411
1052,317.3599770924475
1053,-262.15657762207127
1054,-71.9652210532578
1055,-258.8128327653311
1056,319.62918436578786
1057,-179.30193413613208
1058,-433.7555661680026
1059,-234.07584213291904
1060,-95.43379399562998
1061,100.62337581201427
1062,529.4081799275478
1063,58.2907762891665
1064,-215.29036330918757
1065,-180.07458239740853
1066,244.5880784066584
1067,290.97764531353766
1068,217.16562125205155
1069,-312.4845718194392
1070,395.79786209595994
1071,651.4162306537303
1072,1092.6404843277746
1073,-101.56772927416435
1074,-94.29793490504055
1075,291.54563735240424
1076,188.61837698555232
1077,-81.171961311197
1078,148.65819489213192
1079,34.104276527582456
1080,131.25236786041904
1081,708.3223480394561
1082,235.53651448991445
1083,-176.38031539176012
1084,-235.70700874215837
1085,-245.4474797435827
1086,164.8471429074591
1087,-81.79232260186335
1088,-222.22495953407133
1089,-249.58059700583235
1090,310.31296341242927
1091,462.66238603888996
1092,-351.2726064495565
1093,-421.96457118514945
1094,105.28082236052418
1095,120.7125127744107
1096,54.10802456215784
1097,398.2025620417513
1098,36.90532941170318
1099,64.13876538592832
1100,165.36881725508397
1101,37.06595876658168
1102,-216.68200500932736
1103,-61.99887014291678
1104,-386.3709451767392
1105,-150.71684262669277
1106,-300.95765265053285
1107,-315.3521459589503
1108,88.61531583958956
1109,805.844911771836
1110,-748.322056959976
1111,-183.3036919809736
1112,-605.7466361543699
1113,82.11171103237714
1114,-521.3845628542647
1115,481.2518303870871
1116,-59.16257567250119
1117,77.81804178737033
1118,275.1786263797207
1119,141.23402095836963
1120,81.01930998222274
1121,85.72027398695433
1122,-470.7544263875008
1123,134.8252940068057
1124,24.449180283733398
1125,-14.374472027566537
1126,94.32814442642658
1127,-243.11380052386215
1128,-393.820800941736
1129,-450.966965534259
1130,-319.37020082850165
1131,95.18132673181736
1132,-384.2761654140033
1133,185.8792428623504
1134,-130.87613710953445
1135,-182.39482456587731
1136,-573.3122873401815
1137,-298.9335337218754
1138,514.8450541800722
1139,-132.24868583524602
1140,-254.1802907941961
1141,116.48743801522046
1142,-15.581880727358088
1143,-109.61497744644812
1144,-353.3657087770872
1145,213.83697044983538
1146,-196.39107913260918
1147,-85.24659476047921
1148,-28.958914453346814
1149,-89.1825555923144
1150,32.69642572609532
1151,120.23424663409148
1152,617.2040794306083
1153,-562.3898738110489
1154,-584.9970495537065
1155,167.47540285716627
1156,61.87489776640464
1157,491.00074623985273
1158,-186.52816452073833
1159,-639.816260765378
1160,304.5772498352102
1161,-353.8541111335604
1162,239.99759300698423
1163,-24.36963806326711
1164,149.46589777751834
1165,224.12179793392934
1166,48.69182972563745
1167,-476.23485609147946
1168,571.7980167357302
1169,119.29935551990275
1170,129.60389858884767
1171,185.21644458482632
1172,-601.615118403338
1173,-535.2983810832804
1174,201.99817121882649
1175,12.016504382241578
1176,-141.6147754989197
1177,289.35766702399894
1178,-545.381865829017
1179,-79.32560233235284
1180,-356.7995703068459
1181,-149.77606801229936
1182,-487.6999005826322
1183,-29.774952037132834
1184,209.15038001396306
1185,119.55399133941694
1186,81.7530768097864
1187,-31.062817223691514
1188,-121.00514494544532
1189,159.6155543629715
1190,249.60803409722044
1191,429.1512142880774
1192,-317.36385305231386
1193,596.9309482861893
1194,-486.5418259211903
1195,-63.65326869075782
1196,-683.4181689387212
1197,385.20673547973007
1198,-17.184758992565587
1199,295.13949169893425
1200,140.24750608512264
1201,329.3305913538502
1202,-99.13210114461968
1203,-556.6058483558966
1204,665.0367969550404
1205,432.50210605535585
1206,-35.1671513346512
1207,-269.7721076487934
1208,192.3996530759309
1209,111.23850788805774
1210,-639.1664788207668
1211,297.0177616672502
1212,-79.47637258686831
1213,307.6735139622065
1214,242.5298079256132
1215,-472.4273810364654
1216,110.23881234836544
1217,-43.166852032469976
1218,234.30856298356247
1219,-466.8140758132633
1220,-271.9665635683449
1221,-175.16384782609543
1222,-218.86037755371416
1223,71.7279547090452
1224,143.42823443549952
1225,-796.194222495543
1226,-607.7981207062907
1227,140.74621906775909
1228,158.85941491437015
1229,-159.24925601012393
1230,-285.0218738660219
1231,-274.280410719107
1232,-399.0798278307669
1233,-236.57809678135231
1234,139.20662389659503
1235,-605.9639278617169
1236,14.166210695526951
1237,21.55543907003887
1238,111.04781811989596
1239,299.2036089393544
1240,-78.8557002429678
1241,-152.5193695242005
1242,-439.5984364402376
1243,-2.25850933995257
1244,95.62754823365245
1245,-12.121187317764978
1246,-132.20946210257014
1247,-260.1071134783637
1248,-530.975642132327
1249,-148.2940936004551
1250,-128.27599471752356
1251,-140.63094832788158
1252,-86.90329308219046
1253,-64.66450951985894
1254,38.31251865848426
1255,321.42130071814074
1256,10.7870182876002
1257,63.96747343224928
1258,-22.779923110759285
1259,-21.76557607484679
1260,-113.33772572721652
1261,-17.579353575309867
1262,-42.764041852961796
1263,-349.09978908831897
1264,36.76126316770241
1265,-367.0252879165614
1266,-284.5720056588005
1267,214.27789887065848
1268,238.2428236193586
1269,132.0754588633071
1270,179.29713231913257
1271,510.04720674246227
1272,-150.2750863633099
1273,-267.39571088503567
1274,-452.95986153398474
1275,172.9843636767549
1276,180.18702204651456
1277,270.1805942754457
1278,41.24192488930216
1279,-137.04966004696956
1280,126.7966357308799
1281,216.3176864540955
1282,-331.9810219365308
1283,-69.92751659170537
1284,201.00348694557502
1285,31.119964304404608
1286,854.365642721629
1287,234.11331334630464
1288,46.18136135855876
1289,692.6785881155428
1290,-515.3325951611656
1291,-340.2156088081587
1292,-128.84869831826296
1293,692.1546342270012
1294,178.5717637708174
1295,128.43509466040527
1296,-405.3962480022786
1297,-129.08566615764911
1298,-48.90470195928033
1299,-362.2191923107831
1300,101.50231352535528
1301,418.2085725455407
1302,155.024522486242
1303,175.43251052789697
1304,398.1160888533734
1305,410.5160888457024
1306,112.6066660610998
